,iht5,kziht5,iht10,kziht10,iht20,kziht20,iht50,kziht50,iht100,kziht100,iht150,kziht150,iht200,kziht200
0,0.37403727375688783,0.5135260091676495,0.4464214168499474,0.5268049520879174,0.5282544420659733,0.5601737610674474,0.7458081077913661,0.6222074788900052,0.9663608698044709,0.6959018291330484,1.1226113864129181,0.736685650162813,1.2185514549188885,0.76783859929894
1,0.18049476747754803,0.26628887367548315,0.28304530472739947,0.28342103337834446,0.43894803093322793,0.3153113699212745,1.0194612177143578,0.3977676226784396,1.6464243587383933,0.4974551792686828,2.179141890304486,0.5594435076667975,2.586672528759294,0.614491666555974
2,0.08863107306989347,0.138419991990872,0.1859772380216551,0.15096522974666896,0.38522732635206397,0.1801052311753281,1.4883474512837092,0.25920103444865394,3.360284617802394,0.36582184031933684,5.295050275036558,0.437136224376113,6.9901558617748085,0.5032558756529043
3,0.04349547457523949,0.07180910672169687,0.12256646258499104,0.08188785756324331,0.3618730196014951,0.10372550108380359,2.3028185686118214,0.169198120218481,7.102589094532465,0.2724136708789628,13.467488310360498,0.3480377171407937,20.044730622236045,0.42349263311833235
4,0.020414488887050868,0.0374049890451262,0.08059283975668671,0.04508050783631652,0.34025446993168224,0.06047991207988868,3.9331570036843613,0.11088204491750865,16.372192523972668,0.20199557139094892,36.48899678022643,0.2797447564957897,60.62732365783824,0.35984605969115946
5,0.00976659750673784,0.019514527490683546,0.05141074731734941,0.024623783558036356,0.3360351875951808,0.034308697706900745,6.669318340578794,0.07221515215516958,38.44661685632326,0.15008125715665357,101.08360090968341,0.2267072708126032,187.54678257270817,0.3067579906134395
6,0.004533363060442298,0.01011496302040705,0.03332771465234738,0.013180561311349174,0.32822485057572703,0.01946329538492063,12.03670181132201,0.04704019855120765,92.6703857679474,0.11148548477059203,285.5918160981336,0.18438441262370017,590.667825414999,0.26299637259618774
7,0.002161088345794539,0.005198719657976037,0.02127364466263087,0.0071889424466979514,0.33378254318277845,0.010869218351385943,21.76445891274881,0.030338234377322686,225.74374025060257,0.08285876713855055,816.0177010994313,0.1494361459450682,1882.285808179307,0.2251181226817186
8,0.0010494733156534105,0.0026933910452077788,0.013666261245884144,0.0038515708738317174,0.3408046483699954,0.0062311225206888345,40.30477245034746,0.01975254386731614,555.4035320737203,0.06059777543565208,2353.515534332699,0.12121246756540881,6054.328028299298,0.1930634377344839
9,0.0005169342314041797,0.0014242338359907849,0.008694084464375848,0.00208243514327784,0.35638715494902257,0.003508280986081091,74.9079291021771,0.012589342291911283,1375.9063421882397,0.04454852012780413,6838.84753438025,0.09678488549799522,19617.703368223236,0.1657059398724228
10,0.0002576746485061205,0.0007413260371429302,0.005434854504724926,0.001131526707066977,0.37740319577118275,0.00200260375262771,140.5121212043795,0.00784062718414992,3427.993118505787,0.03231583281858451,20001.472458956352,0.07707843762502703,63950.010915813065,0.1420978576354341
11,0.00012979370008864806,0.00039036393179364996,0.0033623087679950634,0.0006176476648411968,0.4112599951770278,0.001138363433741966,264.50153522275843,0.004930186692539267,8579.07056999004,0.023578713440076705,58839.97715104966,0.06104307041014739,209558.96625976893,0.12219831681729751
12,6.599997461691028e-05,0.00020772720914573144,0.002172188038229419,0.00034002959106326587,0.4620538540645199,0.0006485431005262114,500.37873442158116,0.003053115163009442,21556.798730769206,0.016947281381445328,173962.83165955037,0.04824397311770337,689723.0691652523,0.10432391152144943
13,3.385435835595906e-05,0.00010966945063951261,0.0013958871257156742,0.00018758639673743764,0.5322707159607664,0.0003690793671194035,949.4870601995576,0.001932120502229244,54356.49413189874,0.012156807883966843,516652.8809958041,0.03791041052697969,2279207.0785546186,0.08883569990730578
14,1.75067612968312e-05,5.784048240508779e-05,0.0008713327277838581,0.00010414905238503542,0.6329849371057601,0.00021030748176894718,1807.7953246396928,0.0012131933566250578,137443.657348962,0.008611994790325213,1540268.76617484,0.0296810769876839,7560269.569895077,0.07472341014214615
15,9.122216805186066e-06,3.0663410685086796e-05,0.0005528857350645489,5.7220435225465935e-05,0.7704499997761123,0.0001194894492832148,3450.056132231498,0.0007681975311822477,348373.872994225,0.006028306720210481,4606729.263058011,0.02307456577275042,25156724.93830473,0.0627429611372246
16,4.787514465132725e-06,1.6387503387102626e-05,0.0003571273742793315,3.1839866253696166e-05,0.9683640572245735,6.888575760861414e-05,6596.4376050797255,0.0004893354239131593,884935.9156788258,0.004260736134380624,13817155.088651137,0.017988260840522456,83942331.8342672,0.052510800569300936
17,2.5296856918514303e-06,8.728836122999679e-06,0.00023423210308225268,1.7547583453730865e-05,1.2314091182485334,3.9950795080744456e-05,12633.766405152088,0.0003122531789772113,2252443.084233889,0.002968234125114108,41551034.246493645,0.013956026087888878,280869725.59050715,0.04392755599389257
18,1.345288678234452e-06,4.717190863499404e-06,0.00015374568176793852,9.799551195085614e-06,1.6067326676669011,2.298431255360455e-05,24232.026475271105,0.00019883266116714124,5743591.075849809,0.0020744685914374024,125261558.53578411,0.01075268723011902,942169739.302122,0.0365331350842409
19,7.198017242058363e-07,2.5188589656685642e-06,0.00010237154452761533,5.414375595460003e-06,2.097401576492642,1.3309375237283922e-05,46542.676106547515,0.00012711781575623404,14668693.840656653,0.0014615486015599555,378469088.06314206,0.008250911995176281,3167193905.565864,0.03016978419399786
20,3.8736704588506857e-07,1.3585353308635872e-06,6.900885276802067e-05,3.0294238892202365e-06,2.7948544443334282,7.677000922889631e-06,89500.48599092643,8.131182123459677e-05,37512830.43627737,0.0010305248212494106,1145747655.9585187,0.006294296901107087,10665724888.885971,0.024857033903095654
21,2.0961155779946127e-07,7.296286793008128e-07,4.699409447840093e-05,1.6849701706037134e-06,3.7190301172842997,4.498113628304593e-06,172306.6148181954,5.2227139630930096e-05,96053203.39784525,0.0007214915445876841,3474108794.2402105,0.00483631875450816,35977427699.39382,0.02044708112071606
22,1.1401620278289136e-07,3.948917399306038e-07,3.228424404529284e-05,9.462760550902607e-07,5.030790860222495,2.6329094798401898e-06,332066.41002153105,3.366224565331059e-05,246249589.59342968,0.0005090956964011542,10549032690.986698,0.0036666501985040145,121544649443.94614,0.016766375238470063
