,kziht8,kziht_rr8,kziht9,kziht_rr9,kziht10,kziht_rr10
312,5.268202885405923e-05,1.089539208812546e-06,0.09635388663664185,0.06674725553638623,0.45889039060801906,0.4588902091279836
313,5.146349673154704e-05,1.0534723690099725e-06,0.09615692236799406,0.06658587382521101,0.4588903847426386,0.45889020911740347
314,5.0276770922113234e-05,1.0182981405917936e-06,0.0959608957242963,0.06642216027761597,0.458890379409045,0.4588902091074424
315,4.908290787788567e-05,9.843218932094214e-07,0.09576679929847853,0.06626035354023521,0.4588903740238955,0.4588902090982194
316,4.7934281481718195e-05,9.515281570095212e-07,0.095572322068866,0.06609900408486843,0.45889036887601187,0.45889020908934713
317,4.686018277952859e-05,9.197194104339743e-07,0.0953820502420056,0.06593944643888362,0.4588903637708854,0.45889020908082684
318,4.5786164196615856e-05,8.895741889147604e-07,0.09519426222503545,0.06577827338287544,0.4588903590671613,0.45889020907265915
319,4.470432432435119e-05,8.598534586882321e-07,0.09500720954607206,0.06561986718654408,0.45889035430389813,0.458890209065051
320,4.3678583141481586e-05,8.312643812126332e-07,0.0948219016715893,0.06546230904539306,0.4588903498303162,0.458890209057896
321,4.2671580134053466e-05,8.035439910053666e-07,0.09463271566902014,0.06530235912136115,0.4588903453128201,0.4588902090509162
322,4.171083552308595e-05,7.768215063465347e-07,0.09444149510054667,0.06514625493396367,0.45889034118579214,0.45889020904453304
323,4.076323873322225e-05,7.507902193498432e-07,0.09425315668769561,0.06498869876871136,0.4588903370812143,0.458890209038346
324,3.982866991351557e-05,7.258044053570448e-07,0.09406649762934656,0.06483218111651953,0.4588903332001584,0.45889020903245115
325,3.891927906911572e-05,7.015596861681707e-07,0.0938762091721653,0.06467862437221325,0.4588903292841665,0.45889020902683775
326,3.801734264102258e-05,6.781379014149287e-07,0.09369104593771478,0.06452445075400304,0.45889032560903403,0.4588902090215276
327,3.715506041041947e-05,6.559297332267066e-07,0.09350590244890072,0.06437051361526297,0.45889032185080103,0.45889020901644617
328,3.633394049995394e-05,6.340767929605468e-07,0.09332670004492896,0.06421580779730171,0.4588903182509694,0.45889020901152094
329,3.552596013638445e-05,6.131585927543106e-07,0.09314252519059316,0.06406128713517245,0.4588903149879127,0.45889020900698513
330,3.4733798532922784e-05,5.928852919447163e-07,0.09296836271883091,0.06390923441834298,0.4588903117240172,0.4588902090026483
331,3.3940548552377035e-05,5.728680730518129e-07,0.092786150588305,0.06375717575056372,0.4588903084900819,0.4588902089985595
332,3.315166136545821e-05,5.540228463135155e-07,0.09260019764367912,0.06360817443409157,0.45889030529994546,0.4588902089946482
333,3.2394685593456046e-05,5.35604601590841e-07,0.09241765145755784,0.0634566185315049,0.45889030216762466,0.4588902089910114
334,3.1667254864668134e-05,5.179226183696833e-07,0.09224439660919309,0.06330394359952184,0.4588902992665044,0.4588902089874131
335,3.096617223582418e-05,5.004758821348397e-07,0.09206956213344815,0.06315419756325355,0.4588902965887855,0.4588902089840087
336,3.0266476603270994e-05,4.83849250662074e-07,0.09189479813518502,0.06300459887784043,0.4588902938688563,0.458890208980824
337,2.9571081955891464e-05,4.6793769431032793e-07,0.09171590985114061,0.0628574434527034,0.458890291199173,0.4588902089777601
338,2.889553247051715e-05,4.523257668958796e-07,0.09153959405696248,0.06271056213726202,0.45889028869050297,0.45889020897491706
339,2.8242874443531157e-05,4.3731644506295305e-07,0.0913601678822555,0.0625644547732466,0.458890286326314,0.4588902089722124
340,2.7571934238074404e-05,4.228384677949824e-07,0.09118460535818382,0.062416956760290666,0.45889028398034115,0.458890208969556
341,2.6926450346662522e-05,4.0878583733281347e-07,0.09100982378961067,0.06227133495341847,0.45889028167861745,0.4588902089670649
342,2.6305639962259055e-05,3.9517833590990356e-07,0.09083963529624085,0.06212683490212041,0.4588902794195662,0.4588902089647382
343,2.570516292170237e-05,3.8225960094682964e-07,0.09066557939697455,0.06198296755959307,0.4588902772917825,0.4588902089624723
344,2.5132903367084275e-05,3.6952224899224493e-07,0.09049222643203132,0.061839442962559374,0.45889027516475345,0.45889020896033567
345,2.4557663200921554e-05,3.572924386681124e-07,0.09032394463153608,0.06169567497929394,0.458890273146009,0.45889020895827654
346,2.4008703506483043e-05,3.4548908395266845e-07,0.09015069999372818,0.061551765366883726,0.45889027116913733,0.45889020895636223
347,2.3462172967780933e-05,3.3404557383358496e-07,0.0899776822211866,0.06140837015423839,0.4588902693724193,0.45889020895456156
348,2.2927696803797543e-05,3.22920401012096e-07,0.08980986067197794,0.06126432709830125,0.45889026749511147,0.4588902089528246
349,2.2408920638158047e-05,3.1240242347449586e-07,0.08964169815068161,0.061122541453583465,0.45889026564893215,0.4588902089511932
350,2.189857319893048e-05,3.0197228905182586e-07,0.08947498111201496,0.06098039811988949,0.4588902638875004,0.4588902089496516
351,2.1402857835821352e-05,2.920076379725157e-07,0.08931105443280515,0.06083989458135762,0.45889026216542456,0.4588902089481749
