,kziht4,kziht_rr4,kziht5,kziht_rr5,kziht6,kziht_rr6,kziht7,kziht_rr7
24,0.0006278466814620738,1.9868174578538007e-05,0.0024703634471107904,0.0001880866418371694,0.00997246308715792,0.0015844607975920378,0.037512362067494344,0.011730807106025795
25,0.0004927348542632838,1.3798361361193294e-05,0.0020397543888694344,0.00014240955127059593,0.008730334367357933,0.0013065098952340767,0.0344849745498188,0.010440885545907634
26,0.0003867393751826405,9.593322245476154e-06,0.0016916117492821628,0.00010808187508763207,0.007652884555638304,0.0010786725231780655,0.03173806729938431,0.009300147085292608
27,0.0003040877673725533,6.674873361250413e-06,0.001404040697220695,8.213280695427088e-05,0.006725008655734611,0.0008912724131275269,0.02921132120475806,0.008291252215077743
28,0.00023972207718887808,4.653065406597927e-06,0.0011696156170193967,6.251740008758441e-05,0.0059050797602683966,0.0007371722594697591,0.02690456925538482,0.007392912399569344
29,0.00018874208077261146,3.240552728617254e-06,0.0009732815579603586,4.761892520313256e-05,0.005191676991453863,0.000610611361612207,0.024823275423675444,0.006600720693188007
30,0.00014848826934334294,2.259607414761785e-06,0.0008099751471721744,3.6278162262166635e-05,0.004567046108670321,0.000505894884793062,0.02292671272892866,0.005896959029029218
31,0.00011708313746255342,1.5767525525933594e-06,0.0006730245983031796,2.7642463059833314e-05,0.004024977483741737,0.00041954834525391227,0.021171197950940527,0.005270645993411101
32,9.259109820050779e-05,1.1012180127825967e-06,0.0005606849671875801,2.1072047472902895e-05,0.003545082812473337,0.00034808667172877005,0.019560800055964302,0.004713193205004078
33,7.344401120536466e-05,7.704911296665479e-07,0.00046855963352619733,1.6087352768287933e-05,0.003119290304119187,0.0002889167669615308,0.018088101797413495,0.004217583401652919
34,5.801634637656881e-05,5.396429919076903e-07,0.00039120586902190586,1.2305400060851151e-05,0.00274925129402597,0.00024025563845043278,0.016714525362351053,0.003774989639041316
35,4.5765529273961585e-05,3.782544910698807e-07,0.00032613086554636006,9.401449094094502e-06,0.0024229139900311157,0.00019975602676285193,0.015461580593264492,0.0033810477573205868
36,3.6219233835179396e-05,2.6499415356630407e-07,0.00027228659294945256,7.1856511898553105e-06,0.0021381548099834117,0.0001661832287002205,0.014303475230866607,0.003029674877893165
37,2.8750904761178196e-05,1.856119457805023e-07,0.00022739073153442955,5.501655837394962e-06,0.0018856188424866555,0.0001384692492742142,0.01324143069021243,0.0027162582872852737
38,2.282426366469485e-05,1.300729885886211e-07,0.00018998638634977423,4.212417139824823e-06,0.001661482911396051,0.00011528357638560931,0.012262227244604913,0.002436369136053128
39,1.8097921334391554e-05,9.137156486601537e-08,0.00015871913701547512,3.226279950095282e-06,0.0014687473091764484,9.606836471022437e-05,0.011357190929877135,0.0021861241415157538
