,iht2,kziht2,iht3,kziht3,iht4,kziht4
115,8.934702407289805e-16,9.545809702449652e-16,1.2830789651866762e-15,1.2882209263934462e-15,2.0863808587078333e-14,2.2419517139450518e-13
116,8.620978267473297e-16,9.532565995961232e-16,1.275791333657985e-15,1.2321481459371514e-15,1.657241672454192e-14,1.8264376044710586e-13
117,7.456955006372508e-16,9.071945281295061e-16,1.3370131812435615e-15,1.2853601938671188e-15,1.3180833278092767e-14,1.481102327719139e-13
118,9.077308927728529e-16,7.857123854781756e-16,1.2999909983751046e-15,1.2687782092710484e-15,1.0567006519873453e-14,1.2063312381886431e-13
119,9.517898422295742e-16,8.850065383344219e-16,1.2739026992842887e-15,1.2578953989728296e-15,8.462614390805508e-15,9.688052403899599e-14
120,9.511319457725078e-16,8.040141838429598e-16,1.1917217314122991e-15,1.3423646644923307e-15,6.8493540558152964e-15,7.890838107942918e-14
121,8.298182456455986e-16,8.026487526703275e-16,1.261791316749964e-15,1.2811673230791777e-15,5.612575128543154e-15,6.35392237094209e-14
122,8.749741347211113e-16,9.044561253701795e-16,1.1516908201596744e-15,1.1716405149269329e-15,4.649551113845129e-15,5.2174418815433356e-14
123,9.169880025487766e-16,9.650929083802813e-16,1.2123796432065822e-15,1.1722886266995693e-15,3.948802733677528e-15,4.202483625403833e-14
124,9.934971546705634e-16,8.384344815641056e-16,1.181565134652845e-15,1.2712044434835329e-15,3.426962256816477e-15,3.4543290499778256e-14
125,9.043044771974968e-16,8.6195976803618e-16,1.226399014857274e-15,1.2531281358568675e-15,3.030466419072389e-15,2.8024084916026583e-14
126,8.46948328218886e-16,8.685605468460455e-16,1.1771565917049775e-15,1.218077396417618e-15,2.658949044448136e-15,2.3187773780886377e-14
127,8.643729676843874e-16,8.227753651535367e-16,1.194020514388985e-15,1.2307358663858493e-15,2.3083901352551267e-15,1.881935969929424e-14
128,8.769762524172383e-16,8.671373739020119e-16,1.3335380639349146e-15,1.1869809838465753e-15,2.2058695052101507e-15,1.5613553516051606e-14
129,8.088729117154039e-16,8.419722243901446e-16,1.2713388887249922e-15,1.1581791675364519e-15,2.0789572215227965e-15,1.28878398724907e-14
130,9.147299436383916e-16,8.92844140552257e-16,1.255414606738011e-15,1.2481990244212013e-15,1.8810307972904442e-15,1.0742232163576838e-14
131,7.588272290869567e-16,8.021603649255132e-16,1.2362825748484107e-15,1.2548383067154786e-15,1.912417831434989e-15,8.870470609130273e-15
132,7.814926418130546e-16,8.034784404782308e-16,1.2273553813541286e-15,1.2511721374917002e-15,1.792768674972683e-15,7.476508301594901e-15
133,7.918742109014604e-16,9.060004011493282e-16,1.2574601735008151e-15,1.2858672275652696e-15,1.714239744481746e-15,6.4460318588442e-15
134,6.974035944627899e-16,9.06584381981643e-16,1.2399726731712282e-15,1.3226687184990954e-15,1.5679273087017538e-15,5.465790727915938e-15
135,8.507254296821394e-16,7.357583494579927e-16,1.1334126654370543e-15,1.179579282919623e-15,1.6575991635824186e-15,4.75196649468373e-15
136,7.824162110618811e-16,7.866189076916619e-16,1.1676971887956521e-15,1.1812970184386412e-15,1.60846901887275e-15,4.133286872491513e-15
137,7.751130068322475e-16,8.722830802548544e-16,1.2097606183610668e-15,1.2036891921306589e-15,1.6256526689303746e-15,3.646450101739366e-15
138,9.226111984435573e-16,8.92427673779872e-16,1.227797543323923e-15,1.223340309585688e-15,1.6334471105630211e-15,3.237599707953359e-15
139,7.26396910663825e-16,9.213055941456125e-16,1.278253142811592e-15,1.2704541319237e-15,1.6347079544749968e-15,2.9048957336966183e-15
140,8.115544807521265e-16,8.327257957649604e-16,1.2898836383592947e-15,1.182746089492583e-15,1.5612956848475106e-15,2.600397316277536e-15
141,8.763199083846756e-16,8.588661930214252e-16,1.2518756358243093e-15,1.3248538718672779e-15,1.6487563773857166e-15,2.3241323817901034e-15
142,7.461660119696683e-16,8.76381799982367e-16,1.1941855170615478e-15,1.3786262351145073e-15,1.5064467100990441e-15,2.2001310473869857e-15
143,8.373310601470935e-16,8.605588663500573e-16,1.2316168883668694e-15,1.2935427624730707e-15,1.5442607007523353e-15,2.0857041498669002e-15
144,8.438526903561041e-16,9.141206705749702e-16,1.1776489196176233e-15,1.3054634882556e-15,1.5056190251716307e-15,1.9235390033856434e-15
145,8.878310176972843e-16,9.085275843500305e-16,1.1847355291170452e-15,1.295792742266883e-15,1.5130412656367705e-15,1.8898758602616397e-15
146,7.882835328632789e-16,9.108431520851062e-16,1.2223996197148354e-15,1.1757846973473841e-15,1.632473293940151e-15,1.7767225687098552e-15
147,8.785647599356281e-16,8.782749832312488e-16,1.1740955660337639e-15,1.2922677468431199e-15,1.5832017727692438e-15,1.8994400831350144e-15
148,8.274855754986975e-16,8.257044750019866e-16,1.1234015461770254e-15,1.2936923378044515e-15,1.6043689520802044e-15,1.6506958701814723e-15
149,8.222661075150818e-16,8.817594618828137e-16,1.2460555737988417e-15,1.2306641726014436e-15,1.5323476002450385e-15,1.6988551038520357e-15
